,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
23233,33,2009-01-12 00:33:22,2009-01-12 01:20:01,116.33303,39.970953,2799.0,14994,,
23501,33,2009-01-12 01:42:28,2009-01-12 10:37:48,116.333869,39.974284,32120.0,14994,"User 33 will move from grid 14994 to grid 14995, at 2009-01-12 11:03:43.","User 33 will move from grid 14994 to grid 14995, at 2009-01-12 11:03:43."
24190,33,2009-01-12 11:03:43,2009-01-12 11:35:22,116.332528,39.979994,1899.0,14995,"User 33 will move from grid 14995 to grid 17263, at 2009-01-18 04:00:04.","User 33 will move from grid 14995 to grid 17263, at 2009-01-18 04:00:04."
26211,33,2009-01-12 13:06:52,2009-01-12 13:47:39,116.360285,39.951194,2447.0,15370,"User 33 will move from grid 15370 to grid 14806, at 2009-01-14 03:48:36.","User 33 will move from grid 15370 to grid 14806, at 2009-01-14 03:48:36."
26321,33,2009-01-12 13:47:39,2009-01-12 14:43:32,116.360448,39.95119,3353.0,15370,"User 33 will move from grid 15370 to grid 17066, at 2009-01-15 01:17:15.","User 33 will move from grid 15370 to grid 17066, at 2009-01-15 01:17:15."
26713,33,2009-01-12 14:43:43,2009-01-12 15:38:20,116.361897,39.951507,3277.0,15370,"User 33 will move from grid 15370 to grid 20854, at 2009-01-16 02:47:58.","User 33 will move from grid 15370 to grid 20854, at 2009-01-16 02:47:58."
27268,33,2009-01-12 15:41:15,2009-01-12 20:01:23,116.361386,39.951101,15608.0,15370,"User 33 will move from grid 15370 to grid 20666, at 2009-01-15 12:13:11.","User 33 will move from grid 15370 to grid 20666, at 2009-01-15 12:13:11."
27761,33,2009-01-12 20:01:30,2009-01-14 00:10:05,116.357528,39.952733,101315.0,15370,,
28182,33,2009-01-14 00:34:58,2009-01-14 03:47:07,116.324949,39.985019,11529.0,14806,"User 33 will move from grid 14806 to grid 20854, arriving around in about 4 days, on 2009-01-18.","User 33 will move from grid 14806 to grid 20854, at 2009-01-18 22:43:25."
28995,33,2009-01-14 03:48:36,2009-01-14 05:14:38,116.327063,39.980008,5162.0,14806,,
30256,33,2009-01-14 05:29:11,2009-01-14 09:43:29,116.334312,39.971185,15258.0,14994,,
33138,33,2009-01-14 09:45:07,2009-01-14 10:43:05,116.332943,39.97108,3478.0,14994,,
33752,33,2009-01-14 10:43:05,2009-01-15 00:10:48,116.336783,39.97494,48463.0,14994,"User 33 will move from grid 14994 to grid 16504, arriving around later today, in the evening.","User 33 will move from grid 14994 to grid 16504, at 2009-01-15 21:36:16."
35803,33,2009-01-15 01:17:15,2009-01-15 02:26:45,116.466188,39.912378,4170.0,17066,,
39321,33,2009-01-15 03:48:21,2009-01-15 04:35:39,116.407095,39.98856,2838.0,16130,"User 33 will move from grid 16130 to grid 20094, at 2009-01-16 00:38:38.","User 33 will move from grid 16130 to grid 20094, at 2009-01-16 00:38:38."
44651,33,2009-01-15 07:25:26,2009-01-15 08:19:06,116.407421,39.987409,3220.0,16130,,
44860,33,2009-01-15 08:23:55,2009-01-15 09:47:04,116.406016,39.988634,4989.0,16130,,
48983,33,2009-01-15 12:13:11,2009-01-15 21:20:53,116.690378,39.985497,32862.0,20666,,
50408,33,2009-01-15 21:36:16,2009-01-15 22:11:09,116.430822,39.958207,2093.0,16504,,
52448,33,2009-01-15 22:43:02,2009-01-15 23:19:01,116.654974,39.946028,2159.0,20094,,
52914,33,2009-01-15 23:42:26,2009-01-16 00:21:37,116.654925,39.945865,2351.0,20094,,
53334,33,2009-01-16 00:38:38,2009-01-16 01:45:43,116.655439,39.944092,4025.0,20094,,
54630,33,2009-01-16 02:47:58,2009-01-18 03:09:29,116.702004,39.98057,174091.0,20854,"User 33 will move from grid 20854 to grid 14617, at 2009-01-18 05:15:41.","User 33 will move from grid 20854 to grid 14617, at 2009-01-18 05:15:41."
60217,33,2009-01-18 04:00:04,2009-01-18 04:46:09,116.473122,39.980023,2765.0,17263,,
61456,33,2009-01-18 05:15:41,2009-01-18 07:44:13,116.313159,39.98452,8912.0,14617,,
63923,33,2009-01-18 08:50:02,2009-01-18 09:20:03,116.596022,40.044792,1801.0,19160,,
65372,33,2009-01-18 09:58:53,2009-01-18 22:39:53,116.70124,39.980106,45660.0,20854,,
68390,33,2009-01-18 22:43:25,2009-01-18 23:23:26,116.70063,39.980069,2401.0,20854,,
