,userID,stime,etime,lon,lat,duration,grid,context
168347,65,2011-09-08 05:08:33,2011-09-08 14:09:12,116.325005,39.9640916666667,32439.0,14804,
170753,65,2011-09-08 14:22:27,2011-09-09 00:46:36,116.324971666667,39.9751916666667,37449.0,14805,
172041,65,2011-09-09 00:52:11,2011-09-09 14:11:38,116.313078333333,39.9751466666667,47967.0,14616,
173553,65,2011-09-09 14:16:46,2011-09-10 06:09:34,116.325038333333,39.9751766666667,57168.0,14805,"User 65 will move from grid 14805 to grid 14808, arriving around 2011-09-19 01:38:25."
179604,65,2011-09-10 06:35:54,2011-09-11 03:29:33,116.34854,39.9566716666667,75219.0,15181,"User 65 will move from grid 15181 to grid 14805, arriving around later today, in the morning."
182151,65,2011-09-11 03:33:35,2011-09-11 07:26:03,116.318638333333,39.9801116666667,13948.0,14806,
182392,65,2011-09-11 07:26:03,2011-09-11 13:27:03,116.327743333333,39.97512,21660.0,14805,
185434,65,2011-09-11 13:34:44,2011-09-13 00:53:51,116.327423333333,39.9801666666667,127147.0,14806,
187469,65,2011-09-13 00:59:49,2011-09-14 14:07:26,116.313183333333,39.97562,133657.0,14616,
189841,65,2011-09-14 14:12:19,2011-09-15 12:23:27,116.325051666667,39.9747066666667,79868.0,14805,
191391,65,2011-09-15 12:33:23,2011-09-16 01:00:24,116.32765,39.9767566666667,44821.0,14806,
195999,65,2011-09-16 01:30:17,2011-09-17 02:18:28,116.31301,39.97111,89291.0,14616,
204706,65,2011-09-17 03:17:10,2011-09-17 03:59:17,116.318971666667,39.9710466666667,2527.0,14805,"User 65 will move from grid 14805 to grid 14806, arriving around 2011-09-21 08:37:29."
209120,65,2011-09-17 04:08:24,2011-09-17 04:49:42,116.32493,39.965705,2478.0,14804,
209982,65,2011-09-17 04:49:42,2011-09-18 00:55:19,116.325201666667,39.96584,72337.0,14804,
212224,65,2011-09-18 01:00:35,2011-09-18 08:07:34,116.328295,39.9800783333333,25619.0,14806,
225786,65,2011-09-18 09:30:48,2011-09-18 23:42:52,116.32492,39.96433,51124.0,14804,
227249,65,2011-09-18 23:53:35,2011-09-19 01:33:54,116.313171666667,39.9711066666667,6019.0,14616,
230047,65,2011-09-19 01:38:25,2011-09-19 14:08:53,116.326145,39.9982233333333,45028.0,14808,
238744,65,2011-09-19 14:50:58,2011-09-21 00:10:27,116.324971666667,39.96439,119969.0,14804,"User 65 will move from grid 14804 to grid 12530, arriving around in about 2 weeks, specifically next Wednesday."
244756,65,2011-09-21 00:36:00,2011-09-21 08:37:29,116.324735,39.9981983333333,28889.0,14808,"User 65 will move from grid 14808 to grid 14615, arriving around in about 2 weeks, specifically next Saturday."
244757,65,2011-09-21 08:37:29,2011-09-21 09:20:30,116.325988333333,39.9842816666667,2581.0,14806,
245492,65,2011-09-21 09:20:30,2011-09-21 12:30:13,116.30496,39.9791483333333,11383.0,14428,
248518,65,2011-09-21 12:34:02,2011-09-22 13:06:27,116.31914,39.97106,88345.0,14805,
250433,65,2011-09-22 13:12:26,2011-09-23 00:48:40,116.313253333333,39.969925,41774.0,14616,
253995,65,2011-09-23 00:49:07,2011-09-23 10:34:34,116.31316,39.971985,35127.0,14616,
256211,65,2011-09-23 10:34:34,2011-09-23 15:05:17,116.355676666667,39.9531016666667,16243.0,15370,
261669,65,2011-09-23 15:31:03,2011-09-25 02:42:52,116.324965,39.9642716666667,126709.0,14804,"User 65 will move from grid 14804 to grid 14993, arriving around in about 3 days, on 2011-09-29."
261868,65,2011-09-25 02:43:23,2011-09-25 08:33:53,116.324965,39.9654883333333,21030.0,14804,
262834,65,2011-09-25 08:39:37,2011-09-26 00:53:04,116.325106666667,39.9641716666667,58407.0,14804,
263846,65,2011-09-26 00:56:57,2011-09-26 10:32:34,116.312961666667,39.9711116666667,34537.0,14616,"User 65 will move from grid 14616 to grid 15370, arriving around in about 6 days, on 2011-10-03."
266625,65,2011-09-26 10:43:23,2011-09-27 13:47:04,116.324981666667,39.964085,97421.0,14804,"User 65 will move from grid 14804 to grid 10072, arriving around in about 1 weeks, specifically next Wednesday."
268127,65,2011-09-27 13:57:20,2011-09-28 00:59:42,116.324808333333,39.9638816666667,39742.0,14804,
271162,65,2011-09-28 00:59:44,2011-09-29 00:59:33,116.313185,39.97113,86389.0,14616,"User 65 will move from grid 14616 to grid 15370, arriving around in about 4 days, on 2011-10-03."
273365,65,2011-09-29 01:00:19,2011-09-29 01:41:18,116.32856,39.96205,2459.0,14993,"User 65 will move from grid 14993 to grid 12529, arriving around 2011-10-05 14:40:00."
277907,65,2011-09-29 01:53:37,2011-09-29 14:09:51,116.313133333333,39.9711166666667,44174.0,14616,
282061,65,2011-09-29 14:18:50,2011-10-01 07:56:33,116.324935,39.9641933333333,149863.0,14804,
285331,65,2011-10-01 08:22:22,2011-10-01 16:40:11,116.356655,39.95306,29869.0,15370,"User 65 will move from grid 15370 to grid 14428, arriving around in about 2 weeks, specifically next Tuesday."
285451,65,2011-10-01 16:53:16,2011-10-03 02:51:52,116.324978333333,39.964385,122316.0,14804,
287867,65,2011-10-03 03:06:46,2011-10-03 03:51:27,116.35419,39.9530333333333,2681.0,15370,"User 65 will move from grid 15370 to grid 14615, arriving around in about 1 weeks, specifically next Wednesday."
288032,65,2011-10-03 03:51:27,2011-10-04 07:12:04,116.355128333333,39.9531133333333,98437.0,15370,"User 65 will move from grid 15370 to grid 16499, arriving around in about 2 weeks, specifically next Tuesday."
288727,65,2011-10-04 07:19:42,2011-10-04 07:55:24,116.323896666667,39.9663433333333,2142.0,14804,
289199,65,2011-10-04 07:55:24,2011-10-05 00:48:28,116.315938333333,39.9796766666667,60784.0,14617,
289227,65,2011-10-05 00:48:28,2011-10-05 02:09:10,116.319906666667,39.9629483333333,4842.0,14804,
303656,65,2011-10-05 03:20:54,2011-10-05 06:58:36,116.024023333333,39.8991283333333,13062.0,10072,
340628,65,2011-10-05 08:27:24,2011-10-05 14:39:59,116.183523333333,39.90684,22355.0,12530,"User 65 will move from grid 12530 to grid 15370, arriving around in about 1 weeks, specifically next Sunday."
341952,65,2011-10-05 14:40:00,2011-10-05 15:13:58,116.183588333333,39.9037683333333,2038.0,12529,
345250,65,2011-10-05 15:35:59,2011-10-06 04:11:58,116.325576666667,39.964225,45359.0,14804,
345986,65,2011-10-06 04:17:03,2011-10-08 00:56:09,116.324905,39.9640916666667,160746.0,14804,
347633,65,2011-10-08 00:56:38,2011-10-08 13:49:33,116.313051666667,39.9711666666667,46375.0,14616,
349503,65,2011-10-08 13:49:33,2011-10-09 01:25:01,116.314935,39.9655033333333,41728.0,14615,
350661,65,2011-10-09 01:25:01,2011-10-09 12:13:53,116.312533333333,39.9719233333333,38932.0,14616,"User 65 will move from grid 14616 to grid 15181, arriving around in about 2 weeks, specifically next Sunday."
353626,65,2011-10-09 12:14:38,2011-10-10 01:14:06,116.313265,39.9695816666667,46768.0,14616,
356407,65,2011-10-10 01:14:17,2011-10-10 10:52:23,116.313108333333,39.971115,34686.0,14616,
357934,65,2011-10-10 10:52:24,2011-10-11 01:17:11,116.313288333333,39.9700633333333,51887.0,14616,
360960,65,2011-10-11 01:17:25,2011-10-12 12:09:03,116.313151666667,39.97114,125498.0,14616,
362931,65,2011-10-12 12:09:03,2011-10-13 01:17:59,116.314811666667,39.965925,47336.0,14615,
367244,65,2011-10-13 01:21:29,2011-10-14 00:59:29,116.31217,39.9710816666667,85080.0,14616,
371040,65,2011-10-14 01:08:02,2011-10-14 10:08:32,116.31318,39.9711833333333,32430.0,14616,
374965,65,2011-10-14 10:09:11,2011-10-15 01:48:28,116.313195,39.9697316666667,56357.0,14616,"User 65 will move from grid 14616 to grid 14805, arriving around later today, late at night."
378927,65,2011-10-15 01:55:36,2011-10-15 02:43:28,116.32493,39.9722916666667,2872.0,14805,
386471,65,2011-10-15 02:53:07,2011-10-16 00:56:52,116.324718333333,39.9642816666667,79425.0,14804,
391061,65,2011-10-16 01:26:02,2011-10-16 13:07:52,116.355238333333,39.9531216666667,42110.0,15370,
391122,65,2011-10-16 13:07:52,2011-10-18 00:44:57,116.324971666667,39.9652316666667,128225.0,14804,
393897,65,2011-10-18 01:09:58,2011-10-18 09:01:53,116.304411666667,39.9788533333333,28315.0,14428,
394677,65,2011-10-18 09:02:45,2011-10-18 14:13:47,116.427593333333,39.9083216666667,18662.0,16499,
396824,65,2011-10-18 14:13:47,2011-10-19 00:48:51,116.325053333333,39.9641733333333,38104.0,14804,
398830,65,2011-10-19 00:56:30,2011-10-22 02:41:41,116.313115,39.9711083333333,265511.0,14616,
401312,65,2011-10-22 02:50:33,2011-10-22 14:43:58,116.312653333333,39.982955,42805.0,14617,
401569,65,2011-10-22 14:46:04,2011-10-23 04:31:33,116.324773333333,39.9643283333333,49529.0,14804,
401782,65,2011-10-23 04:31:33,2011-10-23 05:24:25,116.310593333333,39.9777966666667,3172.0,14617,
404081,65,2011-10-23 05:35:20,2011-10-24 01:23:52,116.34855,39.9565533333333,71312.0,15181,
406033,65,2011-10-24 01:31:47,2011-10-24 12:13:41,116.313115,39.9718,38514.0,14616,
409190,65,2011-10-24 12:14:58,2011-10-25 00:37:52,116.313218333333,39.9684883333333,44574.0,14616,
412560,65,2011-10-25 00:39:58,2011-10-25 08:54:04,116.312883333333,39.9750283333333,29646.0,14616,
423043,65,2011-10-25 10:09:13,2011-10-27 00:44:44,116.324838333333,39.9642633333333,138931.0,14804,
