,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
12139,4,2008-11-03 10:13:53,2008-11-03 16:58:01,116.325008,40.001804,24248.0,14808,"User 4 will move from grid 14808 to grid 15554, at 2008-11-08 05:13:28.","User 4 will move from grid 14808 to grid 15554, at 2008-11-08 05:13:28."
12235,4,2008-11-03 17:00:01,2008-11-04 01:07:01,116.324312,40.007159,29220.0,14809,,
16228,4,2008-11-04 01:09:51,2008-11-04 09:41:08,116.325168,40.001145,30677.0,14808,"User 4 will move from grid 14808 to grid 16317, arriving around in about 2 months.","User 4 will move from grid 14808 to grid 16317, at 2009-01-09 13:03:36."
16335,4,2008-11-04 09:46:03,2008-11-04 10:17:45,116.32415,40.007257,1902.0,14809,,
16607,4,2008-11-04 10:33:10,2008-11-04 19:17:01,116.325046,39.999843,31431.0,14808,,
16683,4,2008-11-04 19:20:16,2008-11-05 00:13:01,116.324222,40.007093,17565.0,14809,,
16916,4,2008-11-05 00:25:31,2008-11-05 03:08:33,116.324989,39.999813,9782.0,14808,"User 4 will move from grid 14808 to grid 15174, arriving around in about 5 months.","User 4 will move from grid 14808 to grid 15174, at 2009-03-25 00:56:14."
16948,4,2008-11-05 03:08:33,2008-11-05 04:28:13,116.324801,39.999795,4780.0,14808,,
17323,4,2008-11-05 04:28:13,2008-11-05 05:32:02,116.321559,39.997931,3829.0,14808,,
17462,4,2008-11-05 05:32:02,2008-11-05 06:09:33,116.319555,39.998053,2251.0,14808,,
17519,4,2008-11-05 06:09:33,2008-11-05 07:12:06,116.32519,39.999906,3753.0,14808,"User 4 will move from grid 14808 to grid 14427, arriving around in about 6 months.","User 4 will move from grid 14808 to grid 14427, at 2009-04-29 09:37:13."
17567,4,2008-11-05 07:12:06,2008-11-05 10:46:32,116.324853,39.999949,12866.0,14808,,
17951,4,2008-11-05 10:46:32,2008-11-05 11:26:48,116.319498,40.007092,2416.0,14809,,
18213,4,2008-11-05 11:43:23,2008-11-05 13:09:56,116.318623,39.998676,5193.0,14808,,
18711,4,2008-11-05 13:09:56,2008-11-05 20:33:24,116.325057,39.999614,26608.0,14808,,
18791,4,2008-11-05 20:36:59,2008-11-06 04:12:48,116.324408,40.007105,27349.0,14809,"User 4 will move from grid 14809 to grid 19539, arriving around in about 8 months.","User 4 will move from grid 14809 to grid 19539, at 2009-07-16 07:07:02."
18880,4,2008-11-06 04:12:48,2008-11-06 05:04:07,116.32133,40.006946,3079.0,14809,"User 4 will move from grid 14809 to grid 14404, arriving around in about 4 months.","User 4 will move from grid 14809 to grid 14404, at 2009-03-11 22:48:45."
20872,4,2008-11-06 07:50:12,2008-11-06 08:28:37,116.324874,39.991157,2305.0,14807,,
21229,4,2008-11-06 08:29:12,2008-11-06 11:13:37,116.318709,39.998116,9865.0,14808,,
21347,4,2008-11-06 11:21:42,2008-11-06 11:58:07,116.321579,40.007261,2185.0,14809,,
21493,4,2008-11-06 12:00:37,2008-11-06 19:39:37,116.327141,40.001554,27540.0,14808,,
21613,4,2008-11-06 19:47:07,2008-11-07 02:00:02,116.324191,40.007046,22375.0,14809,,
21770,4,2008-11-07 02:04:02,2008-11-07 03:32:03,116.3251,39.999722,5281.0,14808,"User 4 will move from grid 14808 to grid 14807, arriving around in the next month.","User 4 will move from grid 14808 to grid 14807, at 2008-12-07 13:11:45."
21806,4,2008-11-07 03:32:03,2008-11-07 04:18:43,116.324834,39.999844,2800.0,14808,,
22023,4,2008-11-07 04:28:09,2008-11-07 09:37:10,116.325182,40.000015,18541.0,14808,"User 4 will move from grid 14808 to grid 14404, arriving around in about 4 months.","User 4 will move from grid 14808 to grid 14404, at 2009-02-26 04:43:50."
22057,4,2008-11-07 09:37:10,2008-11-07 11:34:05,116.324839,39.999695,7015.0,14808,"User 4 will move from grid 14808 to grid 15931, at 2008-11-08 03:05:13.","User 4 will move from grid 14808 to grid 15931, at 2008-11-08 03:05:13."
22587,4,2008-11-07 11:34:05,2008-11-07 12:04:40,116.325058,39.999257,1835.0,14808,"User 4 will move from grid 14808 to grid 15363, arriving around in about 2 months.","User 4 will move from grid 14808 to grid 15363, at 2008-12-31 01:24:32."
22665,4,2008-11-07 12:06:55,2008-11-07 12:56:08,116.323403,39.997984,2953.0,14808,,
22822,4,2008-11-07 12:57:53,2008-11-07 19:24:26,116.326671,39.998196,23193.0,14808,"User 4 will move from grid 14808 to grid 15932, arriving around later today, late at night.","User 4 will move from grid 14808 to grid 15932, at 2008-11-08 03:50:33."
22901,4,2008-11-07 19:27:46,2008-11-08 01:27:49,116.324136,40.007078,21603.0,14809,"User 4 will move from grid 14809 to grid 16880, at 2009-02-17 01:50:35.","User 4 will move from grid 14809 to grid 16880, at 2009-02-17 01:50:35."
23561,4,2008-11-08 02:32:49,2008-11-08 03:04:47,116.345623,39.943931,1918.0,15180,,
23631,4,2008-11-08 03:05:13,2008-11-08 03:50:33,116.392982,39.899136,2720.0,15931,"User 4 will move from grid 15931 to grid 14998, arriving around in about 8 months.","User 4 will move from grid 15931 to grid 14998, at 2009-07-16 02:22:02."
24030,4,2008-11-08 03:50:33,2008-11-08 04:33:18,116.391376,39.908165,2565.0,15932,"User 4 will move from grid 15932 to grid 14807, arriving around in about 4 months.","User 4 will move from grid 15932 to grid 14807, at 2009-03-08 08:08:57."
24503,4,2008-11-08 05:13:28,2008-11-08 07:33:15,116.367397,39.90841,8387.0,15554,"User 4 will move from grid 15554 to grid 14404, arriving around in about 3 months.","User 4 will move from grid 15554 to grid 14404, at 2009-02-21 04:40:25."
24553,4,2008-11-08 07:33:15,2008-11-08 08:13:03,116.334308,39.991126,2388.0,14996,,
24756,4,2008-11-08 08:13:03,2008-11-08 09:01:27,116.324948,39.99611,2904.0,14808,,
24978,4,2008-11-08 09:22:53,2008-11-08 19:05:46,116.325008,39.999678,34973.0,14808,,
25066,4,2008-11-08 19:09:26,2008-11-09 04:07:11,116.323903,40.007145,32265.0,14809,,
25294,4,2008-11-09 04:18:21,2008-11-09 05:58:24,116.318383,39.998055,6003.0,14808,"User 4 will move from grid 14808 to grid 14807, arriving around in about 4 weeks, specifically next Monday.","User 4 will move from grid 14808 to grid 14807, at 2008-12-08 04:38:41."
25792,4,2008-11-09 05:58:49,2008-11-09 06:48:59,116.318495,39.998056,3010.0,14808,,
25866,4,2008-11-09 06:48:59,2008-11-09 07:37:21,116.325146,39.999764,2902.0,14808,"User 4 will move from grid 14808 to grid 14998, at 2008-12-15 07:56:10.","User 4 will move from grid 14808 to grid 14998, at 2008-12-15 07:56:10."
25901,4,2008-11-09 07:37:21,2008-11-09 08:08:05,116.324901,39.999964,1844.0,14808,"User 4 will move from grid 14808 to grid 16502, arriving around in the next month.","User 4 will move from grid 14808 to grid 16502, at 2008-12-11 04:22:51."
26294,4,2008-11-09 08:56:54,2008-11-09 09:38:44,116.325134,39.999899,2510.0,14808,"User 4 will move from grid 14808 to grid 14616, arriving around in about 3 days, on 2008-11-13.","User 4 will move from grid 14808 to grid 14616, at 2008-11-13 05:29:20."
26335,4,2008-11-09 09:38:44,2008-11-09 10:21:24,116.326465,39.997888,2560.0,14808,,
26486,4,2008-11-09 10:21:24,2008-11-09 19:11:36,116.326681,39.998075,31812.0,14808,,
26570,4,2008-11-09 19:15:31,2008-11-10 01:18:53,116.324196,40.007153,21802.0,14809,,
26712,4,2008-11-10 01:22:53,2008-11-10 04:10:05,116.325017,40.000213,10032.0,14808,,
26818,4,2008-11-10 04:14:30,2008-11-10 08:18:51,116.324289,40.007094,14661.0,14809,,
26945,4,2008-11-10 08:22:31,2008-11-10 09:52:22,116.325076,39.999703,5391.0,14808,,
26989,4,2008-11-10 09:52:22,2008-11-10 10:22:22,116.32487,39.999981,1800.0,14808,"User 4 will move from grid 14808 to grid 14807, arriving around in about 6 months.","User 4 will move from grid 14808 to grid 14807, at 2009-04-29 05:41:54."
27167,4,2008-11-10 10:36:11,2008-11-10 11:07:35,116.324942,39.99986,1884.0,14808,"User 4 will move from grid 14808 to grid 14807, at 2008-11-11 07:09:45.","User 4 will move from grid 14808 to grid 14807, at 2008-11-11 07:09:45."
27458,4,2008-11-10 11:07:35,2008-11-10 12:14:05,116.324973,40.000047,3990.0,14808,"User 4 will move from grid 14808 to grid 14617, arriving around in about 5 months.","User 4 will move from grid 14808 to grid 14617, at 2009-04-07 02:42:52."
27893,4,2008-11-10 12:14:25,2008-11-10 19:58:12,116.325852,39.998997,27827.0,14808,"User 4 will move from grid 14808 to grid 16127, arriving around in about 4 months.","User 4 will move from grid 14808 to grid 16127, at 2009-03-04 09:54:48."
28965,4,2008-11-10 20:01:12,2008-11-11 02:46:42,116.324357,40.007085,24330.0,14809,,
29067,4,2008-11-11 02:49:32,2008-11-11 04:09:52,116.325175,40.001212,4820.0,14808,"User 4 will move from grid 14808 to grid 15179, arriving around in the next month.","User 4 will move from grid 14808 to grid 15179, at 2008-12-18 10:56:45."
29288,4,2008-11-11 04:44:07,2008-11-11 07:06:05,116.325171,40.002346,8518.0,14808,,
29384,4,2008-11-11 07:09:45,2008-11-11 07:56:23,116.324921,39.991674,2798.0,14807,"User 4 will move from grid 14807 to grid 14997, at 2008-11-17 09:06:58.","User 4 will move from grid 14807 to grid 14997, at 2008-11-17 09:06:58."
29516,4,2008-11-11 07:57:53,2008-11-11 10:13:37,116.326776,39.998067,8144.0,14808,,
29552,4,2008-11-11 10:13:37,2008-11-11 10:46:13,116.324894,39.999869,1956.0,14808,,
29667,4,2008-11-11 10:46:13,2008-11-11 19:18:48,116.325103,40.001407,30755.0,14808,,
29753,4,2008-11-11 19:22:18,2008-11-12 06:38:44,116.324177,40.00709,40586.0,14809,"User 4 will move from grid 14809 to grid 16696, arriving around in about 3 months.","User 4 will move from grid 14809 to grid 16696, at 2009-02-12 09:45:35."
29895,4,2008-11-12 06:42:24,2008-11-12 07:14:46,116.325166,40.000007,1942.0,14808,,
29954,4,2008-11-12 07:14:46,2008-11-12 07:57:15,116.32487,39.999939,2549.0,14808,"User 4 will move from grid 14808 to grid 16121, arriving around in about 4 weeks, specifically next Monday.","User 4 will move from grid 14808 to grid 16121, at 2008-12-08 10:45:23."
29991,4,2008-11-12 07:57:15,2008-11-12 09:38:13,116.325005,40.000996,6058.0,14808,"User 4 will move from grid 14808 to grid 15180, arriving around in about 3 months.","User 4 will move from grid 14808 to grid 15180, at 2009-02-20 09:41:56."
30295,4,2008-11-12 10:16:52,2008-11-12 10:53:16,116.324975,40.002339,2184.0,14808,"User 4 will move from grid 14808 to grid 14032, at 2008-12-04 05:34:15.","User 4 will move from grid 14808 to grid 14032, at 2008-12-04 05:34:15."
30382,4,2008-11-12 10:53:16,2008-11-12 11:29:45,116.32653,39.997882,2189.0,14808,,
30470,4,2008-11-12 11:29:45,2008-11-12 12:49:02,116.321875,39.999937,4757.0,14808,"User 4 will move from grid 14808 to grid 17266, at 2008-11-17 01:12:30.","User 4 will move from grid 14808 to grid 17266, at 2008-11-17 01:12:30."
30971,4,2008-11-12 13:08:09,2008-11-12 19:56:58,116.326606,39.998136,24529.0,14808,"User 4 will move from grid 14808 to grid 14807, at 2008-12-07 11:47:57.","User 4 will move from grid 14808 to grid 14807, at 2008-12-07 11:47:57."
31229,4,2008-11-12 20:00:23,2008-11-13 04:48:45,116.324439,40.007057,31702.0,14809,"User 4 will move from grid 14809 to grid 14807, arriving around in about 3 weeks, specifically next Sunday.","User 4 will move from grid 14809 to grid 14807, at 2008-12-07 05:17:17."
31834,4,2008-11-13 05:29:20,2008-11-13 06:38:22,116.312542,39.971109,4142.0,14616,,
32407,4,2008-11-13 07:10:25,2008-11-13 08:43:39,116.336793,40.006488,5594.0,14998,"User 4 will move from grid 14998 to grid 14995, arriving around in about 2 months.","User 4 will move from grid 14998 to grid 14995, at 2009-01-13 05:32:40."
32618,4,2008-11-13 08:53:34,2008-11-13 09:43:04,116.326751,39.998214,2970.0,14808,"User 4 will move from grid 14808 to grid 14998, at 2008-11-14 07:05:34.","User 4 will move from grid 14808 to grid 14998, at 2008-11-14 07:05:34."
32915,4,2008-11-13 10:19:52,2008-11-13 22:08:04,116.325139,40.002313,42492.0,14808,,
33007,4,2008-11-13 22:11:09,2008-11-14 02:41:08,116.324396,40.007233,16199.0,14809,"User 4 will move from grid 14809 to grid 15742, arriving around in about 5 months.","User 4 will move from grid 14809 to grid 15742, at 2009-04-04 06:32:37."
33529,4,2008-11-14 03:54:24,2008-11-14 05:25:19,116.325273,40.005922,5455.0,14809,"User 4 will move from grid 14809 to grid 14997, arriving around in about 3 weeks, specifically next Friday.","User 4 will move from grid 14809 to grid 14997, at 2008-12-05 07:07:21."
33640,4,2008-11-14 05:29:04,2008-11-14 06:54:59,116.325058,39.999916,5155.0,14808,,
33816,4,2008-11-14 07:05:34,2008-11-14 08:58:00,116.336839,40.006336,6746.0,14998,"User 4 will move from grid 14998 to grid 14997, at 2008-12-02 02:19:58.","User 4 will move from grid 14998 to grid 14997, at 2008-12-02 02:19:58."
34115,4,2008-11-14 09:28:07,2008-11-14 12:29:05,116.32203,39.997963,10858.0,14808,,
35353,4,2008-11-14 12:31:00,2008-11-14 20:23:44,116.325054,39.999689,28364.0,14808,"User 4 will move from grid 14808 to grid 14996, arriving around in about 4 weeks, specifically next Thursday.","User 4 will move from grid 14808 to grid 14996, at 2008-12-11 07:25:30."
35437,4,2008-11-14 20:26:34,2008-11-15 08:01:55,116.324206,40.007108,41721.0,14809,"User 4 will move from grid 14809 to grid 14032, arriving around in the next month.","User 4 will move from grid 14809 to grid 14032, at 2008-12-17 01:35:00."
35555,4,2008-11-15 08:05:40,2008-11-15 10:07:04,116.324988,40.00002,7284.0,14808,,
35603,4,2008-11-15 10:07:04,2008-11-15 11:26:32,116.326781,39.997983,4768.0,14808,,
35931,4,2008-11-15 11:26:32,2008-11-16 01:17:06,116.326292,39.99808,49834.0,14808,,
36010,4,2008-11-16 01:20:41,2008-11-16 09:17:15,116.324218,40.007108,28594.0,14809,,
36133,4,2008-11-16 09:20:55,2008-11-16 10:05:51,116.325029,39.99984,2696.0,14808,,
36185,4,2008-11-16 10:05:51,2008-11-16 10:50:32,116.324863,39.999869,2681.0,14808,"User 4 will move from grid 14808 to grid 14995, at 2008-12-08 06:51:31.","User 4 will move from grid 14808 to grid 14995, at 2008-12-08 06:51:31."
36425,4,2008-11-16 10:50:32,2008-11-16 23:16:05,116.325102,40.001703,44733.0,14808,,
37215,4,2008-11-17 01:12:30,2008-11-17 08:36:13,116.477633,40.006987,26623.0,17266,,
37495,4,2008-11-17 09:06:58,2008-11-17 17:53:37,116.33141,39.99736,31599.0,14997,"User 4 will move from grid 14997 to grid 14801, at 2008-12-03 02:23:26.","User 4 will move from grid 14997 to grid 14801, at 2008-12-03 02:23:26."
37585,4,2008-11-17 17:58:32,2008-11-18 08:22:23,116.324095,40.007553,51831.0,14809,"User 4 will move from grid 14809 to grid 16309, arriving around in about 2 months.","User 4 will move from grid 14809 to grid 16309, at 2009-01-20 09:22:53."
37713,4,2008-11-18 08:25:48,2008-11-18 10:23:16,116.325018,39.999857,7048.0,14808,"User 4 will move from grid 14808 to grid 13102, arriving around in about 3 months.","User 4 will move from grid 14808 to grid 13102, at 2009-02-25 00:26:38."
37748,4,2008-11-18 10:23:16,2008-11-18 10:54:39,116.324949,39.999806,1883.0,14808,"User 4 will move from grid 14808 to grid 14807, arriving around in about 5 months.","User 4 will move from grid 14808 to grid 14807, at 2009-04-30 13:01:20."
37872,4,2008-11-18 10:54:39,2008-11-18 11:40:30,116.321866,39.998035,2751.0,14808,,
38017,4,2008-11-18 11:42:15,2008-11-18 12:51:38,116.326463,39.998099,4163.0,14808,,
38067,4,2008-11-18 12:51:38,2008-11-18 22:57:15,116.324733,40.00123,36337.0,14808,"User 4 will move from grid 14808 to grid 15180, arriving around in about 2 weeks, specifically next Friday.","User 4 will move from grid 14808 to grid 15180, at 2008-12-05 23:33:04."
38890,4,2008-11-18 23:38:05,2008-11-19 05:34:37,116.454552,39.906633,21392.0,16877,,
39250,4,2008-11-19 05:59:12,2008-11-19 06:54:52,116.324828,39.999854,3340.0,14808,"User 4 will move from grid 14808 to grid 14404, arriving around in about 5 months.","User 4 will move from grid 14808 to grid 14404, at 2009-04-13 08:41:53."
39728,4,2008-11-19 06:54:52,2008-11-19 09:58:08,116.325201,40.001272,10996.0,14808,"User 4 will move from grid 14808 to grid 14807, arriving around in about 2 weeks, specifically next Saturday.","User 4 will move from grid 14808 to grid 14807, at 2008-12-06 05:39:23."
39925,4,2008-11-19 10:26:05,2008-11-20 00:01:59,116.326203,39.998129,48954.0,14808,,
40090,4,2008-11-20 00:23:31,2008-11-20 04:02:45,116.32497,39.999856,13154.0,14808,,
40293,4,2008-11-20 04:33:09,2008-11-20 09:53:59,116.324981,40.002425,19250.0,14808,,
40400,4,2008-11-20 09:58:04,2008-11-20 10:31:04,116.324235,40.00705,1980.0,14809,"User 4 will move from grid 14809 to grid 22363, arriving around in about 2 months.","User 4 will move from grid 14809 to grid 22363, at 2009-01-17 13:53:19."
40597,4,2008-11-20 10:35:14,2008-11-20 14:37:04,116.324997,40.000067,14510.0,14808,"User 4 will move from grid 14808 to grid 14614, arriving around in about 4 weeks, specifically next Thursday.","User 4 will move from grid 14808 to grid 14614, at 2008-12-18 14:09:01."
40689,4,2008-11-20 14:40:49,2008-11-21 02:16:13,116.324209,40.007064,41724.0,14809,,
41423,4,2008-11-21 03:53:23,2008-11-21 05:13:30,116.325118,40.005624,4807.0,14809,"User 4 will move from grid 14809 to grid 14995, arriving around in about 3 weeks, specifically next Sunday.","User 4 will move from grid 14809 to grid 14995, at 2008-12-14 07:49:46."
41516,4,2008-11-21 05:17:40,2008-11-21 06:30:05,116.32511,39.999789,4345.0,14808,,
42033,4,2008-11-21 07:20:10,2008-11-21 09:25:59,116.327109,39.998118,7549.0,14808,,
42135,4,2008-11-21 09:30:09,2008-11-21 10:11:36,116.324209,40.007075,2487.0,14809,"User 4 will move from grid 14809 to grid 14034, arriving around in about 2 weeks, specifically next Friday.","User 4 will move from grid 14809 to grid 14034, at 2008-12-05 02:10:07."
42444,4,2008-11-21 10:26:46,2008-11-21 22:50:21,116.325016,39.99984,44615.0,14808,,
42549,4,2008-11-21 22:53:41,2008-11-22 09:17:01,116.324254,40.007146,37400.0,14809,,
42911,4,2008-11-22 10:27:08,2008-11-22 23:21:37,116.326702,39.998181,46469.0,14808,"User 4 will move from grid 14808 to grid 14805, arriving around in about 4 weeks, specifically next Friday.","User 4 will move from grid 14808 to grid 14805, at 2008-12-19 13:53:28."
43008,4,2008-11-22 23:25:12,2008-11-23 09:09:33,116.323951,40.007201,35061.0,14809,"User 4 will move from grid 14809 to grid 14404, arriving around in about 4 months.","User 4 will move from grid 14809 to grid 14404, at 2009-03-20 04:38:33."
