,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
72436,82,2009-03-22 15:06:44,2009-03-23 00:54:35,116.404953,40.046584,35271.0,16136,"User 82 will move from grid 16136 to grid 16500, arriving around in about 2 weeks, specifically next Saturday.","User 82 will move from grid 16136 to grid 16500, at 2009-04-04 03:26:56."
73798,82,2009-03-23 01:29:45,2009-03-23 13:02:36,116.332925,39.979932,41571.0,14995,"User 82 will move from grid 14995 to grid 14805, arriving around in about 2 weeks, specifically next Saturday.","User 82 will move from grid 14995 to grid 14805, at 2009-04-04 10:10:47."
76109,82,2009-03-23 14:58:57,2009-03-23 16:26:14,116.40033,40.052074,5237.0,16137,"User 82 will move from grid 16137 to grid 16124, arriving around in about 4 weeks, specifically next Saturday.","User 82 will move from grid 16137 to grid 16124, at 2009-04-18 05:02:46."
77770,82,2009-03-23 17:35:39,2009-03-23 18:52:56,116.400681,40.052297,4637.0,16137,,
78585,82,2009-03-23 19:01:56,2009-03-23 20:12:52,116.401234,40.052008,4256.0,16137,,
79181,82,2009-03-23 20:34:16,2009-03-23 23:33:22,116.398631,40.057507,10746.0,15949,"User 82 will move from grid 15949 to grid 16117, arriving around in about 3 weeks, specifically next Saturday.","User 82 will move from grid 15949 to grid 16117, at 2009-04-11 07:08:31."
79777,82,2009-03-23 23:45:20,2009-03-24 00:38:29,116.401441,40.052245,3189.0,16137,"User 82 will move from grid 16137 to grid 17070, arriving around in about 2 weeks, specifically next Saturday.","User 82 will move from grid 16137 to grid 17070, at 2009-04-04 08:09:36."
81271,82,2009-03-24 01:12:17,2009-03-25 13:01:12,116.332894,39.980019,128935.0,14995,,
81949,82,2009-03-25 13:17:02,2009-03-27 12:23:03,116.401779,40.052052,169561.0,16137,,
82180,82,2009-03-27 12:26:32,2009-03-27 13:11:25,116.336793,39.975359,2693.0,14994,,
83587,82,2009-03-27 14:53:42,2009-03-27 15:33:05,116.399713,40.052008,2363.0,16137,,
85459,82,2009-03-27 17:39:54,2009-03-27 18:20:41,116.401071,40.052016,2447.0,16137,,
86098,82,2009-03-27 18:40:09,2009-03-27 19:23:38,116.400776,40.052038,2609.0,16137,,
87507,82,2009-03-27 20:49:38,2009-03-28 07:19:47,116.400839,40.052036,37809.0,16137,,
88863,82,2009-03-28 07:57:01,2009-03-30 00:36:01,116.33288,39.979911,146340.0,14995,,
90211,82,2009-03-30 01:08:32,2009-03-30 13:05:36,116.332913,39.979984,43024.0,14995,,
90820,82,2009-03-30 13:21:19,2009-03-30 14:12:50,116.401756,40.052026,3091.0,16137,,
91572,82,2009-03-30 14:33:09,2009-03-30 15:46:07,116.400836,40.05205,4378.0,16137,,
93682,82,2009-03-30 17:37:54,2009-03-30 18:24:59,116.401495,40.052013,2825.0,16137,"User 82 will move from grid 16137 to grid 15948, at 2009-03-30 19:50:10.","User 82 will move from grid 16137 to grid 15948, at 2009-03-30 19:50:10."
94598,82,2009-03-30 18:56:26,2009-03-30 19:29:55,116.401131,40.05207,2009.0,16137,,
95270,82,2009-03-30 19:50:10,2009-03-30 22:12:44,116.395767,40.055275,8554.0,15948,,
95755,82,2009-03-30 22:14:38,2009-03-30 22:54:50,116.401165,40.052032,2412.0,16137,,
96183,82,2009-03-30 23:14:31,2009-03-31 00:23:19,116.407451,40.050363,4128.0,16137,,
97548,82,2009-03-31 00:53:41,2009-04-01 13:04:06,116.332863,39.979936,130225.0,14995,,
98002,82,2009-04-01 13:16:26,2009-04-01 14:20:24,116.40207,40.052092,3838.0,16137,,
98879,82,2009-04-01 14:34:03,2009-04-01 15:32:40,116.400527,40.052036,3517.0,16137,,
100658,82,2009-04-01 17:29:34,2009-04-01 18:17:52,116.401281,40.052059,2898.0,16137,,
101432,82,2009-04-01 18:35:49,2009-04-01 19:29:05,116.400879,40.052053,3196.0,16137,"User 82 will move from grid 16137 to grid 17259, at 2009-04-04 07:00:29.","User 82 will move from grid 16137 to grid 17259, at 2009-04-04 07:00:29."
102393,82,2009-04-01 20:45:51,2009-04-02 13:33:23,116.399578,40.052923,60452.0,16137,"User 82 will move from grid 16137 to grid 15935, arriving around in about 2 weeks, specifically next Saturday.","User 82 will move from grid 16137 to grid 15935, at 2009-04-18 06:33:25."
103857,82,2009-04-02 14:22:37,2009-04-02 15:16:26,116.400253,40.052033,3229.0,16137,,
105017,82,2009-04-02 16:23:47,2009-04-02 16:55:08,116.400671,40.052182,1881.0,16137,"User 82 will move from grid 16137 to grid 16130, at 2009-04-11 05:19:09.","User 82 will move from grid 16137 to grid 16130, at 2009-04-11 05:19:09."
105494,82,2009-04-02 17:08:14,2009-04-02 18:40:52,116.400931,40.052055,5558.0,16137,,
106492,82,2009-04-02 18:51:17,2009-04-02 19:32:49,116.400868,40.052056,2492.0,16137,,
107263,82,2009-04-02 20:23:58,2009-04-03 13:57:23,116.400885,40.052032,63205.0,16137,"User 82 will move from grid 16137 to grid 17259, at 2009-04-04 06:30:07.","User 82 will move from grid 16137 to grid 17259, at 2009-04-04 06:30:07."
109634,82,2009-04-03 16:09:48,2009-04-04 02:41:05,116.402936,40.050028,37877.0,16137,,
110851,82,2009-04-04 03:26:56,2009-04-04 04:30:37,116.42825,39.917091,3821.0,16500,,
111476,82,2009-04-04 04:31:47,2009-04-04 05:02:36,116.427772,39.908213,1849.0,16499,"User 82 will move from grid 16499 to grid 16119, arriving around in about 1 weeks, specifically next Saturday.","User 82 will move from grid 16499 to grid 16119, at 2009-04-11 11:50:15."
112992,82,2009-04-04 05:44:03,2009-04-04 06:14:07,116.478136,39.936059,1804.0,17258,,
113515,82,2009-04-04 06:30:07,2009-04-04 07:00:29,116.47672,39.944092,1822.0,17259,,
113813,82,2009-04-04 07:00:29,2009-04-04 07:46:14,116.472295,39.944088,2745.0,17259,,
114598,82,2009-04-04 08:09:36,2009-04-04 09:07:28,116.467974,39.944171,3472.0,17070,,
115977,82,2009-04-04 09:25:03,2009-04-04 10:10:47,116.336653,39.966537,2744.0,14993,,
116136,82,2009-04-04 10:10:47,2009-04-04 13:26:15,116.327698,39.971125,11728.0,14805,,
118776,82,2009-04-04 15:23:02,2009-04-08 00:45:42,116.401105,40.051509,292960.0,16137,,
120053,82,2009-04-08 01:17:55,2009-04-09 00:53:29,116.332856,39.980019,84934.0,14995,,
121216,82,2009-04-09 01:17:48,2009-04-11 05:02:36,116.332902,39.979935,186288.0,14995,,
121782,82,2009-04-11 05:19:09,2009-04-11 05:50:11,116.410757,39.988936,1862.0,16130,"User 82 will move from grid 16130 to grid 16118, arriving around later today, in the morning.","User 82 will move from grid 16130 to grid 16118, at 2009-04-11 06:12:42."
121974,82,2009-04-11 06:12:42,2009-04-11 06:59:06,116.407444,39.880081,2784.0,16118,,
122430,82,2009-04-11 07:08:31,2009-04-11 08:49:56,116.407431,39.877076,6085.0,16117,"User 82 will move from grid 16117 to grid 15949, arriving around in about 4 weeks, specifically next Sunday.","User 82 will move from grid 16117 to grid 15949, at 2009-05-10 13:54:59."
122960,82,2009-04-11 08:59:41,2009-04-11 09:29:58,116.411212,39.881178,1817.0,16307,,
123655,82,2009-04-11 09:46:07,2009-04-11 11:43:19,116.383758,39.888515,7032.0,15741,,
124488,82,2009-04-11 11:50:15,2009-04-11 12:23:06,116.407514,39.89142,1971.0,16119,,
125555,82,2009-04-11 13:34:07,2009-04-13 12:17:08,116.407671,40.050394,168181.0,16137,,
125557,82,2009-04-13 12:17:08,2009-04-13 12:50:17,116.331591,39.975421,1989.0,14994,"User 82 will move from grid 14994 to grid 15935, arriving around in about 4 days, on 2009-04-18.","User 82 will move from grid 14994 to grid 15935, at 2009-04-18 11:07:33."
126121,82,2009-04-13 13:05:52,2009-04-14 00:24:57,116.402452,40.052013,40745.0,16137,,
127479,82,2009-04-14 00:59:58,2009-04-14 17:39:00,116.332928,39.979917,59942.0,14995,,
127621,82,2009-04-14 17:42:31,2009-04-14 18:29:35,116.400986,40.05207,2824.0,16137,,
128305,82,2009-04-14 18:57:37,2009-04-16 13:38:57,116.400131,40.053491,153680.0,16137,"User 82 will move from grid 16137 to grid 15760, arriving around in about 4 weeks, specifically next Wednesday.","User 82 will move from grid 16137 to grid 15760, at 2009-05-13 16:31:57."
129412,82,2009-04-16 14:25:07,2009-04-17 00:12:29,116.400873,40.051939,35242.0,16137,,
130578,82,2009-04-17 00:47:37,2009-04-17 13:20:12,116.332905,39.979909,45155.0,14995,,
132047,82,2009-04-17 13:52:19,2009-04-18 04:59:35,116.401606,40.052015,54436.0,16137,,
132113,82,2009-04-18 05:02:46,2009-04-18 05:34:32,116.407422,39.931811,1906.0,16124,"User 82 will move from grid 16124 to grid 14617, at 2009-05-15 12:19:29.","User 82 will move from grid 16124 to grid 14617, at 2009-05-15 12:19:29."
132465,82,2009-04-18 05:34:32,2009-04-18 06:33:25,116.396878,39.935107,3533.0,15935,"User 82 will move from grid 15935 to grid 16121, arriving around in about 1 weeks, specifically next Sunday.","User 82 will move from grid 15935 to grid 16121, at 2009-04-26 03:16:17."
132905,82,2009-04-18 06:33:25,2009-04-18 07:32:37,116.395641,39.939316,3552.0,15935,,
133514,82,2009-04-18 07:32:37,2009-04-18 09:18:35,116.384789,39.935091,6358.0,15746,,
134398,82,2009-04-18 09:57:53,2009-04-18 11:07:13,116.395737,39.933026,4160.0,15935,,
134926,82,2009-04-18 11:07:33,2009-04-18 12:40:00,116.395722,39.932154,5547.0,15935,,
136295,82,2009-04-18 13:25:32,2009-04-19 05:40:59,116.401728,40.052032,58527.0,16137,,
137592,82,2009-04-19 06:16:30,2009-04-20 13:50:39,116.33288,39.979972,113649.0,14995,"User 82 will move from grid 14995 to grid 14994, at 2009-05-13 11:59:42.","User 82 will move from grid 14995 to grid 14994, at 2009-05-13 11:59:42."
139045,82,2009-04-20 14:25:41,2009-04-23 01:14:08,116.401077,40.052071,211707.0,16137,,
140265,82,2009-04-23 01:44:42,2009-04-24 12:24:07,116.332909,39.980057,124765.0,14995,"User 82 will move from grid 14995 to grid 16310, at 2009-04-26 02:36:13.","User 82 will move from grid 14995 to grid 16310, at 2009-04-26 02:36:13."
142801,82,2009-04-24 15:05:42,2009-04-24 16:08:15,116.4009,40.052034,3753.0,16137,,
144387,82,2009-04-24 17:20:43,2009-04-24 21:38:07,116.399949,40.052036,15444.0,16137,,
144563,82,2009-04-24 21:38:13,2009-04-26 01:53:57,116.403185,40.053548,101744.0,16137,,
145333,82,2009-04-26 02:36:13,2009-04-26 03:15:02,116.41116,39.908154,2329.0,16310,,
145365,82,2009-04-26 03:16:17,2009-04-27 00:46:05,116.405045,39.90812,77388.0,16121,,
146962,82,2009-04-27 01:20:34,2009-05-03 05:51:36,116.332945,39.979946,534662.0,14995,,
148053,82,2009-05-03 06:15:42,2009-05-04 00:53:35,116.332906,39.979995,67073.0,14995,,
149428,82,2009-05-04 01:26:27,2009-05-05 14:18:23,116.33285,39.97992,132716.0,14995,,
150914,82,2009-05-05 14:50:53,2009-05-06 00:58:23,116.401498,40.052029,36450.0,16137,"User 82 will move from grid 16137 to grid 14994, at 2009-05-06 11:50:06.","User 82 will move from grid 16137 to grid 14994, at 2009-05-06 11:50:06."
152206,82,2009-05-06 01:29:39,2009-05-06 11:50:00,116.332877,39.980017,37221.0,14995,,
152386,82,2009-05-06 11:50:06,2009-05-06 14:06:18,116.3368,39.970184,8172.0,14994,,
155017,82,2009-05-06 14:46:00,2009-05-07 00:39:19,116.400837,40.052046,35599.0,16137,,
156186,82,2009-05-07 01:05:32,2009-05-10 13:18:26,116.333027,39.980006,303174.0,14995,,
157668,82,2009-05-10 13:54:59,2009-05-11 00:54:44,116.394917,40.057928,39585.0,15949,,
158566,82,2009-05-11 01:17:32,2009-05-13 11:59:36,116.332867,39.979965,211324.0,14995,,
158703,82,2009-05-13 11:59:42,2009-05-13 14:05:53,116.336826,39.970076,7571.0,14994,,
161587,82,2009-05-13 15:35:40,2009-05-13 16:23:25,116.400866,40.052014,2865.0,16137,,
162069,82,2009-05-13 16:31:57,2009-05-13 19:18:00,116.385619,40.061787,9963.0,15760,,
162261,82,2009-05-13 19:41:39,2009-05-15 12:19:29,116.404116,40.054412,146270.0,16137,,
162285,82,2009-05-15 12:19:29,2009-05-15 14:23:28,116.306286,39.981638,7439.0,14617,,
164962,82,2009-05-15 16:15:35,2009-05-15 16:47:20,116.400667,40.052,1905.0,16137,,
167207,82,2009-05-15 20:33:08,2009-05-15 21:29:15,116.400137,40.051964,3367.0,16137,,
167686,82,2009-05-15 21:47:57,2009-05-15 22:18:47,116.400434,40.052023,1850.0,16137,,
168465,82,2009-05-15 23:07:52,2009-05-16 00:00:12,116.400947,40.052014,3140.0,16137,,
169110,82,2009-05-16 00:54:55,2009-05-16 01:47:04,116.400265,40.052048,3129.0,16137,,
170389,82,2009-05-16 03:24:59,2009-05-16 03:55:37,116.400398,40.051991,1838.0,16137,,
