,userID,stime,etime,lon,lat,duration,grid,context
3675,51,2007-12-31 19:31:03,2007-12-31 21:21:41,116.3013666,39.9894516,6638.0,14429,"User 51 will move from grid 14429 to grid 15926, arriving around in about 3 weeks, specifically next Monday."
3732,51,2007-12-31 21:32:12,2008-01-01 15:50:46,116.2314533,40.0341799,65914.0,13300,
3739,51,2008-01-01 16:22:07,2008-01-01 17:19:37,116.3251266,39.9369016,3450.0,14801,
3751,51,2008-01-01 17:19:37,2008-01-01 18:51:42,116.3665883,39.9400399,5525.0,15557,
3896,51,2008-01-01 19:11:43,2008-01-01 21:43:09,116.3117383,39.9738766,9086.0,14616,
4029,51,2008-01-01 21:56:07,2008-01-07 21:33:47,116.2989066,39.9890899,517060.0,14429,
4081,51,2008-01-07 21:48:07,2008-01-08 17:47:34,116.2982166,39.9917749,71967.0,14429,
4083,51,2008-01-08 17:47:34,2008-01-12 08:52:37,116.3021483,39.9864816,313503.0,14429,
4234,51,2008-01-12 09:26:00,2008-01-15 11:47:50,116.3094333,39.9782066,267710.0,14617,
4459,51,2008-01-15 12:43:28,2008-01-15 14:03:10,116.3113299,39.9758266,4782.0,14616,"User 51 will move from grid 14616 to grid 16130, arriving around 2008-02-02 08:51:15."
4598,51,2008-01-15 14:30:17,2008-01-19 10:34:40,116.2983066,39.9896833,331463.0,14429,
4675,51,2008-01-19 10:45:51,2008-01-19 11:34:11,116.3790583,39.9722149,2900.0,15750,
5365,51,2008-01-19 12:36:20,2008-01-19 17:20:15,116.3934033,39.8541533,17035.0,15926,"User 51 will move from grid 15926 to grid 16309, arriving around 2008-02-02 20:11:11."
5394,51,2008-01-19 17:20:15,2008-01-19 18:05:13,116.3933999,39.85538,2698.0,15926,
5520,51,2008-01-19 19:11:13,2008-01-21 08:09:11,116.3002933,39.9890666,133078.0,14429,
5857,51,2008-01-21 09:16:11,2008-01-21 11:45:59,116.3935333,39.8524033,8988.0,15926,
5901,51,2008-01-21 11:45:59,2008-01-21 12:57:05,116.3727583,39.8213566,4266.0,15544,"User 51 will move from grid 15544 to grid 14424, arriving around 2008-01-21 17:55:27."
5907,51,2008-01-21 13:06:44,2008-01-21 17:05:08,116.3941066,39.8595899,14304.0,15927,
6352,51,2008-01-21 17:55:27,2008-01-21 18:37:29,116.3041683,39.9454649,2522.0,14424,
6497,51,2008-02-02 08:51:15,2008-02-02 20:11:11,116.4088966,39.9871933,40796.0,16130,
6540,51,2008-02-02 20:11:11,2008-02-02 22:14:20,116.4212566,39.9028749,7389.0,16309,
15422,51,2008-02-21 11:00:26,2008-02-21 18:11:46,116.3014649,39.9835983,25880.0,14428,
15484,51,2008-02-21 18:31:14,2008-02-22 09:00:48,116.2999099,39.989195,52174.0,14429,
15492,51,2008-02-22 09:11:54,2008-02-22 11:32:56,116.2933,39.9927433,8462.0,14429,
15577,51,2008-02-22 11:32:56,2008-02-22 12:44:03,116.3004616,39.989055,4267.0,14429,
15650,51,2008-02-22 12:53:07,2008-02-22 16:02:26,116.3132049,39.9702616,11359.0,14616,
15814,51,2008-03-09 12:25:48,2008-03-09 13:02:47,116.2998716,39.9891116,2219.0,14429,
15840,51,2008-03-09 13:19:26,2008-03-09 13:59:32,116.3006683,39.9890999,2406.0,14429,
15961,51,2008-03-09 14:22:54,2008-03-09 15:07:16,116.301435,39.9697083,2662.0,14427,
16048,51,2008-03-09 15:37:23,2008-03-09 17:16:04,116.3137899,39.9683566,5921.0,14616,
16090,51,2008-03-09 17:32:09,2008-03-09 20:58:42,116.3069016,39.97128,12393.0,14616,"User 51 will move from grid 14616 to grid 15750, arriving around 2008-03-24 08:58:08."
16187,51,2008-03-24 08:58:08,2008-03-24 09:34:40,116.3844599,39.9761649,2192.0,15750,
16320,51,2008-03-24 10:18:09,2008-03-24 17:30:30,116.310615,39.9810749,25941.0,14617,
16371,51,2008-03-24 17:30:30,2008-03-26 15:30:46,116.3013199,39.9873683,165616.0,14429,
16437,51,2008-03-26 15:42:48,2008-03-26 18:16:04,116.31053,39.980025,9196.0,14617,
16609,51,2008-03-26 19:03:22,2008-03-28 08:58:05,116.3034816,39.9900149,136483.0,14429,
16614,51,2008-03-28 08:58:05,2008-03-28 14:46:38,116.3119649,39.9757383,20913.0,14616,
16619,51,2008-03-28 14:46:38,2008-03-29 11:10:40,116.29873,39.9896866,73442.0,14429,
16686,51,2008-04-30 08:31:45,2008-04-30 18:11:47,116.3025049,39.9897049,34802.0,14429,
