,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
14706,64,2008-08-20 08:20:12,2008-08-20 10:58:35,116.383909,39.966813,9503.0,15749,"User 64 will move from grid 15749 to grid 15749, at 2008-08-24 08:09:55.","User 64 will move from grid 15749 to grid 15749, at 2008-08-24 08:09:55."
16110,64,2008-08-20 11:32:31,2008-08-20 12:30:23,116.300403,39.98894,3472.0,14429,,
17023,64,2008-08-20 12:30:23,2008-08-21 10:55:55,116.301496,39.98667,80732.0,14429,,
19784,64,2008-08-21 11:59:22,2008-08-23 11:54:31,116.300458,39.989016,172509.0,14429,,
19855,64,2008-08-23 11:54:31,2008-08-23 13:26:02,116.302292,39.987261,5491.0,14429,"User 64 will move from grid 14429 to grid 9556, at 2008-08-24 01:13:42.","User 64 will move from grid 14429 to grid 9556, at 2008-08-24 01:13:42."
20859,64,2008-08-23 13:44:16,2008-08-24 00:13:08,116.304954,39.989034,37732.0,14429,"User 64 will move from grid 14429 to grid 11267, at 2008-08-24 04:47:23.","User 64 will move from grid 14429 to grid 11267, at 2008-08-24 04:47:23."
22988,64,2008-08-24 01:13:42,2008-08-24 02:24:04,115.997101,40.357741,4222.0,9556,,
26937,64,2008-08-24 04:47:23,2008-08-24 06:36:11,116.093986,40.447604,6528.0,11267,,
30190,64,2008-08-24 08:09:55,2008-08-24 10:43:19,116.383993,39.966832,9204.0,15749,"User 64 will move from grid 15749 to grid 14617, at 2008-08-29 10:21:08.","User 64 will move from grid 15749 to grid 14617, at 2008-08-29 10:21:08."
30827,64,2008-08-24 10:54:35,2008-08-24 12:02:09,116.301365,39.986233,4054.0,14429,,
30895,64,2008-08-24 12:02:09,2008-08-25 08:44:13,116.301418,39.987379,74524.0,14429,,
31724,64,2008-08-25 08:55:19,2008-08-25 10:08:59,116.325066,39.97529,4420.0,14805,,
32473,64,2008-08-25 10:38:51,2008-08-25 11:47:19,116.30141,39.98763,4108.0,14429,,
32629,64,2008-08-25 11:50:47,2008-08-26 01:27:50,116.301405,39.983859,49023.0,14428,,
33345,64,2008-08-26 01:38:04,2008-08-26 10:17:32,116.325069,39.975177,31168.0,14805,,
33914,64,2008-08-26 10:31:52,2008-08-27 00:27:02,116.301371,39.983765,50110.0,14428,,
34646,64,2008-08-27 00:51:24,2008-08-27 10:23:28,116.325017,39.975023,34324.0,14805,"User 64 will move from grid 14805 to grid 15743, arriving around in about 2 days, on 2008-08-29.","User 64 will move from grid 14805 to grid 15743, at 2008-08-29 14:19:58."
35391,64,2008-08-27 10:43:32,2008-08-27 12:29:59,116.301428,39.987255,6387.0,14429,,
35594,64,2008-08-27 12:32:11,2008-08-28 00:48:23,116.30141,39.982661,44172.0,14428,,
36087,64,2008-08-28 00:56:51,2008-08-28 10:22:54,116.324974,39.975385,33963.0,14805,,
36896,64,2008-08-28 10:57:30,2008-08-28 11:32:24,116.301369,39.986652,2094.0,14429,,
40065,64,2008-08-28 13:56:16,2008-08-28 16:01:16,116.301755,39.982281,7500.0,14428,,
41924,64,2008-08-28 16:01:16,2008-08-29 00:47:07,116.301373,39.984372,31551.0,14428,,
42825,64,2008-08-29 00:59:09,2008-08-29 09:37:54,116.325006,39.975018,31125.0,14805,,
44183,64,2008-08-29 10:21:08,2008-08-29 11:24:36,116.310246,39.979921,3808.0,14617,,
44542,64,2008-08-29 11:27:50,2008-08-29 13:48:50,116.383884,39.905387,8460.0,15743,,
45292,64,2008-08-29 14:19:58,2008-08-29 15:13:06,116.384064,39.904864,3188.0,15743,,
46844,64,2008-08-29 16:00:02,2008-08-29 23:53:12,116.301377,39.987385,28390.0,14429,,
53968,64,2008-08-29 23:53:20,2008-08-30 01:22:22,116.299553,39.988049,5342.0,14429,,
56032,64,2008-08-30 01:50:32,2008-08-30 15:14:10,116.325031,39.975142,48218.0,14805,,
56604,64,2008-08-30 15:28:30,2008-08-31 11:38:38,116.300266,39.980064,72608.0,14428,,
57795,64,2008-08-31 12:01:04,2008-08-31 16:18:04,116.325048,39.975255,15420.0,14805,,
58389,64,2008-08-31 16:32:28,2008-08-31 17:02:38,116.301345,39.986203,1810.0,14429,,
