,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
4005,92,2008-01-17 14:45:09,2008-01-17 16:52:05,116.43087,39.9611983,7616.0,16505,"User 92 will move from grid 16505 to grid 16317, at 2008-01-17 17:05:30.","User 92 will move from grid 16505 to grid 16317, at 2008-01-17 17:05:30."
4027,92,2008-01-17 17:05:30,2008-01-17 18:02:02,116.4158833,39.96921,3392.0,16317,"User 92 will move from grid 16317 to grid 15745, arriving around in about 2 months.","User 92 will move from grid 16317 to grid 15745, at 2008-03-31 06:45:36."
4194,92,2008-01-17 18:15:56,2008-01-17 19:37:36,116.3013466,39.9674816,4900.0,14427,"User 92 will move from grid 14427 to grid 14610, arriving around in about 4 months.","User 92 will move from grid 14427 to grid 14610, at 2008-05-02 02:23:57."
4241,92,2008-01-17 19:43:43,2008-01-18 08:29:00,116.3023199,39.96914,45917.0,14427,"User 92 will move from grid 14427 to grid 15745, arriving around in about 2 months.","User 92 will move from grid 14427 to grid 15745, at 2008-03-31 07:39:32."
4477,92,2008-01-18 09:10:59,2008-01-18 13:32:04,116.4674983,39.9234199,15665.0,17068,"User 92 will move from grid 17068 to grid 15365, at 2008-01-25 09:23:08.","User 92 will move from grid 17068 to grid 15365, at 2008-01-25 09:23:08."
4642,92,2008-01-18 13:44:21,2008-01-18 14:37:41,116.3749449,39.9712583,3200.0,15561,,
4947,92,2008-01-18 15:53:54,2008-01-18 17:14:26,116.497155,39.9268099,4832.0,17635,"User 92 will move from grid 17635 to grid 14617, at 2008-01-19 11:19:40.","User 92 will move from grid 17635 to grid 14617, at 2008-01-19 11:19:40."
5473,92,2008-01-18 19:43:39,2008-01-19 09:48:52,116.3038199,39.9697183,50713.0,14427,"User 92 will move from grid 14427 to grid 15182, arriving around in the next month.","User 92 will move from grid 14427 to grid 15182, at 2008-03-01 07:36:29."
5514,92,2008-01-19 10:07:35,2008-01-19 11:19:40,116.310845,39.9815133,4325.0,14617,"User 92 will move from grid 14617 to grid 14610, arriving around in about 3 months.","User 92 will move from grid 14617 to grid 14610, at 2008-05-02 01:37:41."
5560,92,2008-01-19 11:19:40,2008-01-21 08:31:11,116.309485,39.9784283,162691.0,14617,"User 92 will move from grid 14617 to grid 16694, arriving around in about 1 weeks, specifically next Monday.","User 92 will move from grid 14617 to grid 16694, at 2008-01-28 09:11:22."
5825,92,2008-01-21 09:14:00,2008-01-21 15:22:50,116.4407033,39.9620583,22130.0,16694,"User 92 will move from grid 16694 to grid 15749, arriving around in about 2 months.","User 92 will move from grid 16694 to grid 15749, at 2008-03-24 11:35:11."
6224,92,2008-01-21 16:58:00,2008-01-22 09:07:09,116.301765,39.9703716,58149.0,14427,"User 92 will move from grid 14427 to grid 16693, at 2008-01-22 14:09:05.","User 92 will move from grid 14427 to grid 16693, at 2008-01-22 14:09:05."
6267,92,2008-01-22 09:10:11,2008-01-22 09:53:28,116.3132749,39.9698233,2597.0,14616,,
6268,92,2008-01-22 09:53:28,2008-01-22 13:20:49,116.441205,39.9613099,12441.0,16694,,
6347,92,2008-01-22 13:36:33,2008-01-22 14:06:38,116.4554049,39.9534499,1805.0,16882,"User 92 will move from grid 16882 to grid 14239, arriving around in about 5 months.","User 92 will move from grid 16882 to grid 14239, at 2008-06-29 11:00:53."
6496,92,2008-01-22 14:09:05,2008-01-22 15:04:04,116.4403366,39.9562233,3299.0,16693,"User 92 will move from grid 16693 to grid 15555, arriving around in about 2 months.","User 92 will move from grid 16693 to grid 15555, at 2008-03-31 09:50:21."
6574,92,2008-01-22 15:38:47,2008-01-23 08:25:05,116.3103033,39.9684816,60378.0,14616,"User 92 will move from grid 14616 to grid 17634, arriving around in the next month.","User 92 will move from grid 14616 to grid 17634, at 2008-03-01 08:22:14."
6789,92,2008-01-23 09:05:05,2008-01-23 17:52:36,116.44672,39.9657433,31651.0,16883,"User 92 will move from grid 16883 to grid 11207, arriving around in about 3 months.","User 92 will move from grid 16883 to grid 11207, at 2008-05-02 00:20:32."
7088,92,2008-01-23 19:28:59,2008-01-24 15:03:32,116.3131366,39.9683066,70473.0,14616,"User 92 will move from grid 14616 to grid 16694, arriving around in about 4 days, on 2008-01-29.","User 92 will move from grid 14616 to grid 16694, at 2008-01-29 09:15:45."
7201,92,2008-01-24 15:24:51,2008-01-24 18:26:29,116.43948,39.9620549,10898.0,16694,"User 92 will move from grid 16694 to grid 15752, arriving around in the next month.","User 92 will move from grid 16694 to grid 15752, at 2008-02-25 14:31:03."
7247,92,2008-01-24 19:11:44,2008-01-25 08:41:26,116.3105833,39.9686466,48582.0,14616,"User 92 will move from grid 14616 to grid 14810, arriving around in about 6 months.","User 92 will move from grid 14616 to grid 14810, at 2008-07-14 09:09:49."
7286,92,2008-01-25 09:23:08,2008-01-25 13:24:35,116.3603166,39.9067766,14487.0,15365,,
7326,92,2008-01-25 13:52:37,2008-01-25 14:42:26,116.4961349,39.9277616,2989.0,17635,"User 92 will move from grid 17635 to grid 14804, arriving around in about 6 months.","User 92 will move from grid 17635 to grid 14804, at 2008-07-24 11:08:38."
7721,92,2008-01-25 16:17:25,2008-01-27 13:06:43,116.3103216,39.9693583,161358.0,14616,"User 92 will move from grid 14616 to grid 14998, arriving around in the next month.","User 92 will move from grid 14616 to grid 14998, at 2008-03-11 08:11:47."
8051,92,2008-01-27 15:03:35,2008-01-27 17:51:36,116.4311866,39.9922433,10081.0,16508,"User 92 will move from grid 16508 to grid 15744, arriving around in about 2 months.","User 92 will move from grid 16508 to grid 15744, at 2008-03-31 03:21:20."
8084,92,2008-01-27 17:53:54,2008-01-28 08:40:38,116.3014833,39.9682349,53204.0,14427,,
8206,92,2008-01-28 09:11:22,2008-01-28 17:44:20,116.4394199,39.9620616,30778.0,16694,,
8468,92,2008-01-28 18:22:28,2008-01-29 08:32:38,116.3048183,39.9710433,51010.0,14427,"User 92 will move from grid 14427 to grid 15754, at 2008-02-25 16:43:09.","User 92 will move from grid 14427 to grid 15754, at 2008-02-25 16:43:09."
8470,92,2008-01-29 08:32:38,2008-01-29 09:11:42,116.3135333,39.96896,2344.0,14616,,
8481,92,2008-01-29 09:15:45,2008-01-29 17:19:34,116.4407266,39.9607499,29029.0,16694,"User 92 will move from grid 16694 to grid 14805, arriving around in about 2 months.","User 92 will move from grid 16694 to grid 14805, at 2008-03-19 14:29:44."
8512,92,2008-02-25 08:27:50,2008-02-25 09:02:25,116.3135483,39.9694799,2075.0,14616,"User 92 will move from grid 14616 to grid 14803, arriving around in the next month.","User 92 will move from grid 14616 to grid 14803, at 2008-04-05 00:43:46."
8541,92,2008-02-25 09:05:05,2008-02-25 13:58:25,116.4393,39.96205,17600.0,16694,,
8586,92,2008-02-25 14:31:03,2008-02-25 16:09:52,116.3816366,39.9864266,5929.0,15752,"User 92 will move from grid 15752 to grid 16694, at 2008-03-10 09:15:53.","User 92 will move from grid 15752 to grid 16694, at 2008-03-10 09:15:53."
8746,92,2008-02-25 16:43:09,2008-02-26 08:09:44,116.3837949,40.0081133,55595.0,15754,,
8793,92,2008-02-26 08:18:15,2008-02-26 09:00:29,116.3071399,39.9380649,2534.0,14612,"User 92 will move from grid 14612 to grid 14803, arriving around in about 2 months.","User 92 will move from grid 14612 to grid 14803, at 2008-05-04 06:11:55."
8794,92,2008-02-26 09:00:29,2008-02-26 16:40:22,116.524885,39.9583516,27593.0,18016,,
9056,92,2008-02-26 17:30:24,2008-03-01 06:57:52,116.3038833,39.9710516,307648.0,14427,"User 92 will move from grid 14427 to grid 14990, at 2008-05-27 07:16:44.","User 92 will move from grid 14427 to grid 14990, at 2008-05-27 07:16:44."
9083,92,2008-03-01 07:36:29,2008-03-01 08:12:15,116.3403583,39.9661499,2146.0,15182,,
9111,92,2008-03-01 08:22:14,2008-03-01 09:08:10,116.501695,39.9146216,2756.0,17634,"User 92 will move from grid 17634 to grid 14992, at 2008-03-30 05:44:26.","User 92 will move from grid 17634 to grid 14992, at 2008-03-30 05:44:26."
9411,92,2008-03-01 09:43:56,2008-03-01 14:38:29,116.4958683,39.926595,17673.0,17635,"User 92 will move from grid 17635 to grid 14997, arriving around in about 3 months.","User 92 will move from grid 17635 to grid 14997, at 2008-05-28 05:43:32."
9910,92,2008-03-01 16:26:31,2008-03-03 12:44:21,116.3051749,39.9710566,159470.0,14616,"User 92 will move from grid 14616 to grid 16694, at 2008-03-04 09:13:04.","User 92 will move from grid 14616 to grid 16694, at 2008-03-04 09:13:04."
9916,92,2008-03-03 12:44:21,2008-03-03 14:24:20,116.3047383,39.9711666,5999.0,14427,,
9946,92,2008-03-03 14:39:27,2008-03-03 18:58:53,116.3038183,39.9710333,15566.0,14427,"User 92 will move from grid 14427 to grid 14803, arriving around in about 2 months.","User 92 will move from grid 14427 to grid 14803, at 2008-05-05 00:44:58."
10004,92,2008-03-03 19:28:24,2008-03-04 08:35:27,116.3041916,39.97107,47223.0,14427,,
10158,92,2008-03-04 09:13:04,2008-03-08 15:28:27,116.4400133,39.9614649,368123.0,16694,"User 92 will move from grid 16694 to grid 14804, arriving around in about 3 weeks, specifically next Saturday.","User 92 will move from grid 16694 to grid 14804, at 2008-03-29 04:43:21."
10188,92,2008-03-08 15:38:02,2008-03-08 16:27:40,116.3138249,39.9679483,2978.0,14616,,
10201,92,2008-03-08 16:31:58,2008-03-10 08:41:53,116.3120116,39.97193,144595.0,14616,"User 92 will move from grid 14616 to grid 16505, arriving around in about 2 weeks, specifically next Monday.","User 92 will move from grid 14616 to grid 16505, at 2008-03-24 10:20:01."
10505,92,2008-03-10 09:15:53,2008-03-10 16:18:02,116.4395599,39.9616783,25329.0,16694,"User 92 will move from grid 16694 to grid 16135, arriving around in about 5 months.","User 92 will move from grid 16694 to grid 16135, at 2008-08-15 13:08:12."
10561,92,2008-03-10 16:45:01,2008-03-11 08:08:35,116.3115383,39.9676133,55414.0,14616,,
10628,92,2008-03-11 08:11:47,2008-03-11 17:20:08,116.3367766,40.0082766,32901.0,14998,"User 92 will move from grid 14998 to grid 13473, arriving around in about 4 months.","User 92 will move from grid 14998 to grid 13473, at 2008-07-14 10:25:21."
10838,92,2008-03-11 18:22:50,2008-03-16 14:45:55,116.3073799,39.9676433,418985.0,14616,,
10878,92,2008-03-16 14:45:55,2008-03-16 15:30:05,116.3141149,39.968385,2650.0,14616,,
10985,92,2008-03-16 16:17:26,2008-03-17 08:24:22,116.3052133,39.9710283,58016.0,14616,,
11161,92,2008-03-17 09:17:18,2008-03-18 08:28:20,116.4390966,39.9619766,83462.0,16694,"User 92 will move from grid 16694 to grid 17458, arriving around in about 2 months.","User 92 will move from grid 16694 to grid 17458, at 2008-05-18 10:03:07."
11181,92,2008-03-18 08:28:20,2008-03-18 11:41:01,116.3072783,39.9693633,11561.0,14616,,
11390,92,2008-03-18 12:02:35,2008-03-18 13:52:20,116.3331183,39.962355,6585.0,14993,"User 92 will move from grid 14993 to grid 15555, arriving around in about 2 weeks, specifically next Monday.","User 92 will move from grid 14993 to grid 15555, at 2008-03-31 08:47:03."
11400,92,2008-03-18 13:56:56,2008-03-19 07:11:48,116.3103533,39.9685849,62092.0,14616,,
11504,92,2008-03-19 07:55:37,2008-03-19 14:09:18,116.3047083,39.96938,22421.0,14427,"User 92 will move from grid 14427 to grid 14992, at 2008-03-26 06:51:50.","User 92 will move from grid 14427 to grid 14992, at 2008-03-26 06:51:50."
11565,92,2008-03-19 14:29:44,2008-03-22 00:25:18,116.3250849,39.9753666,208534.0,14805,"User 92 will move from grid 14805 to grid 15561, arriving around in about 2 days, on 2008-03-24.","User 92 will move from grid 14805 to grid 15561, at 2008-03-24 02:57:53."
11631,92,2008-03-22 00:27:29,2008-03-22 04:34:01,116.4427616,39.9587016,14792.0,16694,,
11877,92,2008-03-22 05:08:59,2008-03-24 00:27:43,116.3128266,39.9721066,155924.0,14616,"User 92 will move from grid 14616 to grid 16135, at 2008-08-15 15:49:22.","User 92 will move from grid 14616 to grid 16135, at 2008-08-15 15:49:22."
12152,92,2008-03-24 02:57:53,2008-03-24 06:14:02,116.3751816,39.9710283,11769.0,15561,,
12448,92,2008-03-24 07:11:48,2008-03-24 10:20:01,116.4397649,39.961615,11293.0,16694,"User 92 will move from grid 16694 to grid 14992, arriving around in about 4 months.","User 92 will move from grid 16694 to grid 14992, at 2008-07-19 08:49:11."
12539,92,2008-03-24 10:20:01,2008-03-24 11:13:11,116.4309366,39.9614833,3190.0,16505,,
12723,92,2008-03-24 11:35:11,2008-03-26 06:15:02,116.3792883,39.9660099,153591.0,15749,,
12827,92,2008-03-26 06:51:50,2008-03-26 08:20:31,116.3344066,39.9569216,5321.0,14992,"User 92 will move from grid 14992 to grid 14617, arriving around in about 2 months.","User 92 will move from grid 14992 to grid 14617, at 2008-06-09 09:00:47."
12929,92,2008-03-26 08:38:34,2008-03-28 02:51:08,116.3020733,39.9704,151954.0,14427,"User 92 will move from grid 14427 to grid 15186, arriving around in about 2 months.","User 92 will move from grid 14427 to grid 15186, at 2008-05-27 09:15:13."
12937,92,2008-03-28 02:51:08,2008-03-28 04:13:49,116.3290399,39.95644,4961.0,14992,"User 92 will move from grid 14992 to grid 14615, arriving around in about 2 weeks, specifically next Saturday.","User 92 will move from grid 14992 to grid 14615, at 2008-04-12 07:54:26."
13019,92,2008-03-28 04:29:45,2008-03-29 00:10:49,116.3016633,39.9696616,70864.0,14427,"User 92 will move from grid 14427 to grid 14992, arriving around in about 3 months.","User 92 will move from grid 14427 to grid 14992, at 2008-07-05 09:35:21."
13060,92,2008-03-29 00:32:24,2008-03-29 04:43:21,116.3256016,39.9560383,15057.0,14803,,
13099,92,2008-03-29 04:43:21,2008-03-29 16:27:51,116.3204499,39.96034,42270.0,14804,,
13114,92,2008-03-29 16:40:37,2008-03-29 17:29:47,116.3033033,39.9710466,2950.0,14427,"User 92 will move from grid 14427 to grid 14808, arriving around in about 3 days, on 2008-04-02.","User 92 will move from grid 14427 to grid 14808, at 2008-04-02 08:56:24."
13117,92,2008-03-29 17:29:47,2008-03-30 00:21:28,116.3050883,39.9711383,24701.0,14616,,
13160,92,2008-03-30 00:39:47,2008-03-30 05:21:04,116.3173533,39.9560016,16877.0,14803,,
13222,92,2008-03-30 05:44:26,2008-03-30 09:40:00,116.3292183,39.9552616,14134.0,14992,"User 92 will move from grid 14992 to grid 14235, arriving around in the next month.","User 92 will move from grid 14992 to grid 14235, at 2008-05-12 03:32:42."
13297,92,2008-03-30 09:59:36,2008-03-31 01:12:22,116.3022466,39.9704199,54766.0,14427,,
13600,92,2008-03-31 03:21:20,2008-03-31 05:39:12,116.3836199,39.92117,8272.0,15744,"User 92 will move from grid 15744 to grid 14229, arriving around in about 2 months.","User 92 will move from grid 15744 to grid 14229, at 2008-06-15 00:58:13."
13697,92,2008-03-31 06:45:36,2008-03-31 07:39:32,116.3831233,39.9311233,3236.0,15745,"User 92 will move from grid 15745 to grid 14803, arriving around in about 2 weeks, specifically next Sunday.","User 92 will move from grid 15745 to grid 14803, at 2008-04-13 01:06:26."
13733,92,2008-03-31 07:39:32,2008-03-31 08:21:24,116.3790883,39.9244616,2512.0,15745,,
13809,92,2008-03-31 08:47:03,2008-03-31 09:21:29,116.3736083,39.920205,2066.0,15555,"User 92 will move from grid 15555 to grid 13858, arriving around in about 4 months.","User 92 will move from grid 15555 to grid 13858, at 2008-07-20 17:41:48."
13895,92,2008-03-31 09:50:21,2008-03-31 10:35:23,116.3673933,39.917105,2702.0,15555,"User 92 will move from grid 15555 to grid 14428, arriving around in about 2 months.","User 92 will move from grid 15555 to grid 14428, at 2008-06-09 07:20:37."
14027,92,2008-03-31 11:45:12,2008-04-02 08:36:03,116.3114766,39.9685733,161451.0,14616,"User 92 will move from grid 14616 to grid 14803, at 2008-04-20 00:19:47.","User 92 will move from grid 14616 to grid 14803, at 2008-04-20 00:19:47."
14186,92,2008-04-02 08:56:24,2008-04-02 09:29:46,116.3243883,39.9963483,2002.0,14808,,
